"TABLE 10a: Weekday Person Trips Per Household"
""
"County","HHUT","VOWN","HH","HO","HS","HW","OO","WO","WW","zTOT"
"Los Angeles","Single","0",0.032620236934482,2.06318096766279,0.284937540233132,0.930384178140689,0.340546992631815,0.131525632224708,NA,3.78319554782762
"Los Angeles","Single","1",0.217725066500435,2.16960436058631,0.617656916789321,0.980062198456703,0.871780307255205,0.26040035727055,0.022458935380178,5.1396881422387
"Los Angeles","Single","2",0.519141687475281,3.75533165165576,0.796156760649662,1.73498927684114,1.55644464938379,0.478341133306549,0.0285011400993135,8.8689062994115
"Los Angeles","Single","3+",0.413933750571782,4.67305570283029,0.948771356310743,2.59262958475073,1.69478934775638,0.842734039870672,0.0621700922073786,11.228083874298
"Los Angeles","Single","Subtotal",0.385347653373577,3.49220293627078,0.765576924968259,1.7246527041978,1.35058563472057,0.502100082560379,0.0347456686471935,8.25521160473855
"Los Angeles","Total","&nbsp;",0.341171804688706,3.16781451318378,0.730898768510181,1.6115043038388,1.24738997859354,0.466260699884455,0.0322506421748404,7.5972907108743
"Madera","Multiple","0",NA,3.3502195188924,0.0433773873905396,2.1322501895179,0.733476321974903,NA,NA,6.25932341777574
"Madera","Multiple","1",0.0753616470379637,2.15926525191444,NA,0.756693952476929,0.127922577928204,0.200200070267907,NA,3.31944349962544
"Madera","Multiple","2",NA,0.426984165674278,NA,NA,0.426984165674278,0.634562631742773,0.304807636185578,1.79333859927691
"Madera","Multiple","3+",NA,5.17619293182895,6.71269637012185,7.79093660905085,3.02245468423868,2.90103211524615,NA,25.6033127104865
"Madera","Multiple","Subtotal",0.0417356494312381,2.22160819517265,0.57275991493189,1.39335114226831,0.525895063981273,0.490874878295733,0.0649712117699736,5.31119605585107
"Madera","Single","0",NA,NA,NA,0.795936842197237,NA,NA,NA,0.795936842197237
"Madera","Single","1",0.27415213434058,3.95269457985325,1.12018378504637,1.12233217207718,2.02791859476395,0.563029123791871,0.0231228435599328,9.08343323343314
"Madera","Single","2",0.232928103450852,2.93832958016428,0.664264530739616,2.30865797367751,1.43274024557709,0.539550546106583,0.0774071964693259,8.19387817618525
"Madera","Single","3+",0.0959635766211237,3.1573541643922,0.767257763772816,1.47697998677898,3.09599779600821,0.662510898841308,NA,9.25606418641464
"Madera","Single","Subtotal",0.194006065052284,3.13565844740784,0.782841481594784,1.69671339928763,2.00311329464045,0.55753566740983,0.0377186205394309,8.40758697593225
"Madera","Total","&nbsp;",0.175962629391844,3.02734714577155,0.757947655594071,1.66076618430165,1.82806883841684,0.549636630328012,0.0409479436777636,8.04067702748173
"Marin","Multiple","0",NA,0.753417455520148,0.0941840343657923,NA,0.619826328946385,NA,NA,1.46742781883233
"Marin","Multiple","1",0.43122827906059,2.06117957994365,0.454503668481469,0.774156894019831,3.04156145771179,0.403052432851349,NA,7.16568231206868
"Marin","Multiple","2",0.284763719748442,1.72006253686674,0.610391672840646,1.16563567275204,0.474812115990727,0.291484654113393,NA,4.54715037231199
"Marin","Multiple","3+",NA,5.28643814957616,1.76518632794721,2.23816626748952,0.290232140608889,1.65250130922548,NA,11.2325241948473
"Marin","Multiple","Subtotal",0.303782335955517,2.0859344270967,0.539777243151283,0.849298598493581,2.0056368383309,0.431808541070361,NA,6.21623798409834
"Marin","Single","0",NA,0.993866566343188,0.432311200732407,0.986443615379217,0.262389764458441,NA,NA,2.67501114691325
"Marin","Single","1",0.196693578347226,1.59705615935359,0.548738567553761,0.437920218321421,0.941774345925433,0.334974370349178,0.00714908465699567,4.0643063245076
"Marin","Single","2",0.453638984415582,4.05685879463508,0.762723760844986,1.5986418712051,1.84576651326126,0.67213123606565,0.0392852370545275,9.42904639748219
"Marin","Single","3+",0.293189382667865,2.30757717788784,0.478335026374248,1.21407606956245,3.56667586424403,0.58367422491131,0.0215808521082969,8.46510859775604
"Marin","Single","Subtotal",0.344207762692891,2.98523785837098,0.639630340656837,1.20340846455181,1.95798699107569,0.553743525991343,0.0264175766945466,7.71063252003409
"Marin","Total","&nbsp;",0.335194265357093,2.78472373307739,0.617366490872776,1.12445398980919,1.96861128884937,0.526556165203145,0.0205273542189384,7.3774332873879
"Mariposa","Multiple","1",NA,1.94423287531452,0.881391840767004,0.121716451274637,2.58378669251973,0.149068822539287,NA,5.68019668241517
"Mariposa","Multiple","2",0.483548183229043,1.96604042979221,NA,2.28056390909838,NA,NA,NA,4.73015252211963
"Mariposa","Multiple","Subtotal",0.0749467127516195,1.94761289943195,0.744782039711674,0.456323272079174,2.18331715138197,0.125964158701098,NA,5.53294623405748
"Mariposa","Single","1",0.075426173047538,1.96635513806939,NA,0.402208236857716,0.587122723018076,0.481423522957864,0.110838238962192,3.62337403291278
"Mariposa","Single","2",0.224131121927689,1.5007927129877,0.68162055495643,1.27413638214333,1.15512002180012,0.224684807210116,NA,5.06048560102539
"Mariposa","Single","3+",NA,3.19003997995728,0.72295622875858,1.59578229884518,1.83971606263151,0.0395564977520748,NA,7.38805106794463
"Mariposa","Single","Subtotal",0.119068453822063,2.12823976510016,0.523091784759564,1.15259148363255,1.21954805766916,0.233141076977375,0.0278101791877101,5.40349080114857
"Mariposa","Total","&nbsp;",0.11300747856977,2.10342716849463,0.5535452327954,1.05694556629565,1.35194039949884,0.218418252502872,0.0239899127220363,5.42127401087919
"Mendocino","Multiple","0",NA,0.910431888508246,NA,NA,0.774863260482747,NA,NA,1.68529514899099
"Mendocino","Multiple","1",1.04601311831789,4.88412020807014,0.635406190544509,3.39224154564865,0.778018451806049,0.370354886684633,NA,11.1061544010719
"Mendocino","Multiple","2",0.586849664102457,5.6561351634583,2.36446974725819,1.57163829354578,0.798693669016614,1.23628933599707,NA,12.2140758733784
"Mendocino","Multiple","Subtotal",0.671380149118021,3.81911701777095,0.693659721864368,2.13010814889966,0.780028571036385,0.384113824817964,NA,8.47840743350736
"Mendocino","Single","1",0.0755056515500453,1.03793698023052,0.353017648599501,0.688459420465626,0.905294628034547,0.632435434558777,NA,3.69264976343902
"Mendocino","Single","2",0.0274240428226504,4.15155923644081,1.00606792139802,1.57301549806325,1.35742828278467,0.35137141867141,NA,8.46686640018081
"Mendocino","Single","3+",0.107714278185015,2.3327898184906,0.440465483515919,2.02781550145192,2.36558874069652,0.684469034663019,NA,7.958842857003
"Mendocino","Single","Subtotal",0.0645982993731686,2.62767309822117,0.629816368811143,1.41830201833675,1.49604135711133,0.525082922897907,NA,6.76151406475147
"Mendocino","Total","&nbsp;",0.154817436299322,2.80482250070065,0.63930889435942,1.52413665196189,1.38958125845324,0.504122984219157,NA,7.01678972599369
"Merced","Multiple","0",NA,0.108085520829298,0.229450591634263,NA,0.103221399588811,NA,NA,0.440757512052372
"Merced","Multiple","1",0.103900036146441,2.84668553201908,1.23930668586052,0.80642938921262,1.49851521503409,NA,NA,6.49483685827276
"Merced","Multiple","2",2.25482116757171,9.56816115295523,1.89526559834363,NA,14.9868112637646,NA,NA,28.7050591826352
"Merced","Multiple","3+",NA,7.34669427369792,2.88130839708226,1.79498478033323,2.62846119696791,NA,NA,14.6514486480813
"Merced","Multiple","Subtotal",0.662329038386257,4.76687055336994,1.44653215751532,0.568852858926649,5.09004032927921,NA,NA,12.5346249374774
"Merced","Single","0",0.416659595002791,2.1220815874041,0.645198410643719,NA,4.32626628307523,NA,NA,7.51020587612584
"Merced","Single","1",0.204019817057033,2.30977812898924,0.629798869587908,0.707813586245492,1.84325044788783,0.285907330300072,0.0288086375702523,6.00937681763782
"Merced","Single","2",0.226369863271302,5.26977381508459,1.02612679979384,1.66059496402974,1.73982167868032,0.650451347966783,0.0359473208118655,10.6090857896384
"Merced","Single","3+",0.307066607049367,5.08780214634794,1.12722861693471,2.6527609916468,3.40902726783239,0.973098259947089,0.183090476042652,13.7400743658009
"Merced","Single","Subtotal",0.249765288173574,4.22615257245855,0.921032240092804,1.56943602424706,2.32448710922178,0.599997060550402,0.0706841562783854,9.96155445102256
"Merced","Total","&nbsp;",0.309517953988024,4.30446614411046,0.997141740588379,1.42451899877855,2.72502927334788,0.513097947794523,0.060446788680526,10.3342188472883
"Modoc","Multiple","1",NA,0.16694355501686,0.530962269964396,0.251969882311088,0.388264250980561,0.444787191763049,NA,1.78292715003595
"Modoc","Multiple","2",NA,0.137047705632926,0.0997845797254396,NA,NA,NA,NA,0.236832285358366
"Modoc","Multiple","Subtotal",NA,0.14528844490061,0.218637965614216,0.0694550630346215,0.107024370446985,0.122604821487173,NA,0.663010665483605
"Modoc","Single","1",NA,0.769351058124755,0.181581721237429,0.626185763461867,0.461399270417137,NA,NA,2.03851781324119
"Modoc","Single","2",0.94735578473105,2.89002555634941,1.01157658527674,1.47759182344586,1.99579364606962,0.430669330836506,NA,8.7530127267092
"Modoc","Single","3+",0.118122959661088,3.8858860200243,0.534023817104027,1.35315299064411,1.7563694717525,0.67520641766649,0.0428994300630935,8.3656611069156
"Modoc","Single","Subtotal",0.453928036475372,2.44182708790859,0.636566717744765,1.17700405649907,1.45058860073158,0.349382169413282,0.00987232751461115,6.51916899628726
"Modoc","Total","&nbsp;",0.384283365091559,2.08947678949032,0.57244529702358,1.00707649201057,1.24445000213833,0.314588473927448,0.00835764908477204,5.62067806876658
"Mono","Multiple","1",NA,4.49071009230616,1.71783544287206,1.35700362600061,1.0137190527631,NA,NA,8.57926821394193
"Mono","Multiple","2",0.399374285302733,2.20242020267031,0.597452428204454,1.2505459508569,0.385236047963834,NA,NA,4.83502891499824
"Mono","Multiple","3+",NA,4.80111976189641,1.79814451610126,1.19847908509756,3.1476369648795,0.693864827684612,NA,11.6392451556593
"Mono","Multiple","Subtotal",0.0702732920928813,4.19691101940541,1.54885487220761,1.28268497400669,1.65138898798916,0.243303224952863,NA,8.99341637065462
"Mono","Single","1",NA,1.80610697102743,0.296974461909609,0.519961117479138,0.567580860448484,NA,NA,3.19062341086466
"Mono","Single","2",0.314054641091712,3.31719165394223,0.431156901082025,3.02136993410814,3.16077529979799,0.209246859532941,0.222045306949833,10.6758405965049
"Mono","Single","3+",NA,1.49955552911533,0.244391077396739,0.993691771904928,1.2987372357044,0.207060280773781,NA,4.24343589489518
"Mono","Single","Subtotal",0.120403453075488,2.31381474247414,0.336133125189051,1.58963520876421,1.73258472936263,0.128595966881362,0.0851285674461959,6.30629579319308
"Mono","Total","&nbsp;",0.107732214998767,2.78979887615091,0.642668864873206,1.51204839423817,1.71206114536464,0.15759014818184,0.06361089576716,6.9855105395747
"Monterey","Multiple","0",NA,0.584181744466473,1.73743325062469,2.21979345095782,0.523362803533408,NA,NA,5.06477124958239
"Monterey","Multiple","1",0.328906279853783,1.84284002530501,0.573835904567168,1.9291380198919,1.94498365865384,0.328673791203006,0.0254890685112289,6.97386674798594
"Monterey","Multiple","2",0.28548407397437,3.76873952117804,1.17477678563778,3.06224344085407,1.33049728474826,0.47686388889094,0.347237838091603,10.4458428333751
"Monterey","Multiple","3+",0.155982796323747,1.98866006917561,0.593984197179413,7.61578229813358,0.993858396733093,0.660036432616636,NA,12.0083041901621
"Monterey","Multiple","Subtotal",0.23868677996821,1.925313596029,0.902797359060803,2.77886512484573,1.46360795151966,0.323658830706519,0.0702650229279218,7.70319466505785
"Monterey","Single","0",NA,0.261772447520798,0.286445777671395,2.06283313233818,0.222391663976844,NA,NA,2.83344302150722
"Monterey","Single","1",0.271151486598881,2.09624707549691,0.429392545441535,0.784326837964039,0.99388057085242,0.279021730507449,NA,4.85402024686124
"Monterey","Single","2",0.191575616986597,3.49289531996967,0.882942380312436,1.67429586130035,2.24390042625438,0.721056518509439,0.0338451082412859,9.24051123157415
"Monterey","Single","3+",0.604014265842375,4.32442667570022,1.55840158345977,2.89441573769918,2.67127977165078,0.761384488762167,0.0298407074361147,12.8437632305506
"Monterey","Single","Subtotal",0.322106351243615,3.27671057338327,0.940931884949524,1.8060380247062,1.98764386299873,0.598995784139078,0.0231518903975388,8.95557837181796
"Monterey","Total","&nbsp;",0.30605418458128,3.01666548832944,0.933593777646936,1.99323609473128,1.88680527488925,0.546013557100205,0.0322177228370944,8.71458610011548
"Napa","Multiple","0",NA,2.22981143324128,NA,1.9065007509008,NA,NA,NA,4.13631218414208
"Napa","Multiple","1",0.121672957971199,1.52903389573662,0.107619893105398,0.899638560551606,0.560412733480839,0.0561406531425326,NA,3.27451869398819
"Napa","Multiple","2",NA,7.64911563858794,0.966663603863808,6.37766718461861,3.04765884119099,0.447102091063095,0.292726774101877,18.7809341334263
"Napa","Multiple","3+",NA,2.47659374017169,0.307551304183199,NA,1.09981921080816,NA,NA,3.88396425516305
"Napa","Multiple","Subtotal",0.090456647081493,2.37102957297047,0.212753874851733,1.58720650701882,0.84237096089804,0.0952404360096676,0.0350296139402068,5.23408761277043
"Napa","Single","0",NA,5.2447146913291,NA,NA,0.795419764181328,NA,NA,6.04013445551043
"Napa","Single","1",0.283897408236773,2.4208245489493,0.322988351727132,0.218130559684595,1.94419345451536,0.292288540762413,NA,5.48232286387557
"Napa","Single","2",0.273885190583337,3.59951237136625,0.891601219698559,1.10870316250152,2.57167997586895,0.528831723971184,0.0277405288384308,9.00195417282824
"Napa","Single","3+",0.116780350532179,2.99575305782069,0.916188510625395,2.56236133300603,1.90270405173591,0.520248351558482,0.0122630367879187,9.0262986920666
"Napa","Single","Subtotal",0.220911791165377,3.20417797641569,0.737519391624961,1.29277534030361,2.17069999154934,0.453942401569592,0.0158485205137126,8.09587541314229
"Napa","Total","&nbsp;",0.20193995255112,3.08301481981587,0.661203760191163,1.3355938938927,1.9775236766319,0.401777070343989,0.0186379897330976,7.67969116315984
"Nevada","Multiple","1",NA,1.07607283140513,0.289183468065494,0.244539669450326,0.29468904659551,NA,NA,1.90448501551646
"Nevada","Multiple","2",NA,1.34195853636536,NA,1.98301764019617,0.173245441237817,1.61185883892437,NA,5.11008045672372
"Nevada","Multiple","Subtotal",NA,1.17210964171281,0.184731602663869,0.872470678849901,0.250824121655067,0.582196705835266,NA,3.06233275071691
"Nevada","Single","0",NA,0.0637758922541426,0.0675153940908435,NA,0.0836250798960637,NA,NA,0.21491636624105
"Nevada","Single","1",NA,1.38287172335678,0.290908767645899,1.07360230686086,0.898357572860287,0.170248384426192,NA,3.81598875515001
"Nevada","Single","2",0.070099994932624,2.00533291715996,0.597035634081641,1.13054748698338,1.83599301983534,0.377332524005085,0.0816367703778565,6.09797834737589
"Nevada","Single","3+",0.371975898841916,4.51549246609308,0.719949992155969,1.64759426644209,2.65631807279784,0.629943691962103,0.241589195027919,10.7828635833209
"Nevada","Single","Subtotal",0.153221720839844,2.63572484315905,0.549576685407237,1.24843453816344,1.83487704791451,0.4014748867664,0.114016195093885,6.93732591734436
"Nevada","Total","&nbsp;",0.139214398459663,2.50192312200085,0.51622304164969,1.21406443089773,1.69006507292972,0.41799623091366,0.103592988824644,6.58307928567596
"Orange","Multiple","0",0.243863618174374,1.15664645496439,0.0689382714520158,1.33358559335945,0.0966779620349201,0.0352121351900623,0.0329811277773373,2.96790516295255
"Orange","Multiple","1",0.153463831261853,1.83936026840222,0.327648471694038,1.18421805121651,1.6976585143947,0.360180765794904,0.028107082533974,5.5906369852982
"Orange","Multiple","2",0.419292560664753,4.34415665164506,1.20203319694327,2.51931540284794,2.79655263649997,0.657581389369847,0.144089502412901,12.0830213403837
"Orange","Multiple","3+",0.342407689383199,7.09392784465921,1.18029348467277,3.74918967236839,2.36750999826492,0.719361401086092,NA,15.4526900904346
"Orange","Multiple","Subtotal",0.253665092792471,2.79326042007606,0.592026454797542,1.75135509745784,1.81795266010594,0.420349157535409,0.0594167224729696,7.68802560523822
"Orange","Single","0",NA,0.664449480140752,0.188812746065477,1.082010054878,0.248938754181558,0.155443532320522,0.131646152881229,2.47130072046753
"Orange","Single","1",0.106788554016101,1.95380237833103,0.268866400958868,0.743328234056692,0.701966986630482,0.269043492841611,0.0221949956895545,4.06599104252434
"Orange","Single","2",0.454703814786043,3.80132101357969,0.806616486559521,1.72008148744812,1.53128578103243,0.577043027869681,0.0460414627062599,8.93709307398175
"Orange","Single","3+",0.391977789344462,4.80288947998194,1.09483382966529,2.72080782393272,1.9835713119945,0.973737884165446,0.020182449531194,11.9880005686155
"Orange","Single","Subtotal",0.351074052733669,3.64430868157782,0.765033064143429,1.79805388020782,1.4638080475314,0.622476378333863,0.0344091453946965,8.67916324992269
"Orange","Total","&nbsp;",0.328477709257292,3.44688763485403,0.724900033559559,1.78722097802321,1.5459603804469,0.575588123805281,0.0402102524131242,8.4492451123594
"Placer","Multiple","0",NA,0.878197039204791,NA,NA,NA,NA,NA,0.878197039204791
"Placer","Multiple","1",0.33886076926392,1.15623738201398,0.640253621814685,1.07339635561225,0.915479833711601,0.304561088334449,NA,4.42878905075088
"Placer","Multiple","2",0.205707207141264,0.72461703247907,0.642088949301071,0.524666767357828,10.1908498543536,NA,NA,12.2879298106328
"Placer","Multiple","3+",NA,4.34841141774734,3.08929761230699,2.02940018078681,3.29721182313339,1.71435480226388,NA,14.4786758362384
"Placer","Multiple","Subtotal",0.257768700131556,1.24145220368478,0.687534190605297,0.91272211534198,2.04377519314597,0.303543757742,NA,5.44679616065159
"Placer","Single","1",0.119541733488236,1.92231865462888,0.657234903238397,0.702892936998411,0.949609388025621,0.280168470700422,NA,4.63176608707997
"Placer","Single","2",0.315120791746328,3.81140821281374,0.514679690270537,0.996662694026992,1.79246161694973,0.343201789905348,0.0343305034677535,7.80786529918043
"Placer","Single","3+",0.488995629274598,5.3315668707287,1.07971152096525,2.61372262305366,3.32116312080287,0.75446414148014,NA,13.5896239063052
"Placer","Single","Subtotal",0.314351966598922,3.74522573804374,0.70089780224957,1.37535180970808,2.00521019778544,0.440685988931874,0.0159589295468259,8.59768243286446
"Placer","Total","&nbsp;",0.308303898598689,3.47760257772798,0.699469393516753,1.32590228116121,2.00933233015657,0.426027140269993,0.0142531126660385,8.26089073409723
"Plumas","Multiple","0",NA,0.56225887119756,NA,NA,NA,NA,NA,0.56225887119756
"Plumas","Multiple","1",0.14256497898535,1.36860097313453,0.759191790201726,NA,0.775868948979436,NA,NA,3.04622669130104
"Plumas","Multiple","2",NA,3.83424750856465,NA,0.60145286185107,2.07932058429691,NA,NA,6.51502095471263
"Plumas","Multiple","3+",NA,10.7957504748215,4.83504838268829,3.37797877190978,1.58917932903494,NA,NA,20.5979569584545
"Plumas","Multiple","Subtotal",0.101869837717084,1.58087189574465,0.645898304776663,0.113345790624434,0.730455995133179,NA,NA,3.17244182399601
"Plumas","Single","0",NA,0.445867934006995,NA,NA,NA,NA,NA,0.445867934006995
"Plumas","Single","1",NA,1.84147794067768,0.0926271199590772,0.262801112479205,0.373725104136924,0.0661776040628236,NA,2.63680888131571
"Plumas","Single","2",0.579641385650928,2.75703693488488,0.561397918834653,1.20546028340178,3.74566529402177,0.279210996403358,NA,9.12841281319738
"Plumas","Single","3+",0.142246332316057,3.36236536879436,1.07674460040541,1.20726042793775,1.33220980380887,1.24640789664112,NA,8.36723442990357
"Plumas","Single","Subtotal",0.309847139656011,2.71118766680098,0.617705818803763,0.987615610437377,2.20924246610222,0.537567104977982,NA,7.37316580677833
"Plumas","Total","&nbsp;",0.271334546590617,2.5018792907414,0.622926416098053,0.825721031144786,1.93540536437963,0.438022092294635,NA,6.59528874124913
"Riverside","Multiple","0",0.234378773013887,1.70366882179572,0.145049045141944,0.154768054419767,0.595293659744452,NA,NA,2.83315835411577
"Riverside","Multiple","1",0.245360823509053,2.46937961870848,0.844473311245637,0.589341376324919,0.961903010215517,0.54094337894927,NA,5.65140151895287
"Riverside","Multiple","2",0.09941005815962,2.63582818394828,0.360938075075255,1.69158957551353,1.07062480637406,0.244768115374071,NA,6.10315881444482
"Riverside","Multiple","3+",2.24099687489505,6.92678886028178,0.872767289805509,3.36251278833662,1.19810674078693,NA,NA,14.6011725541059
"Riverside","Multiple","Subtotal",0.302109617711447,2.58691172547535,0.608224076679764,0.910748043055125,0.93590311088573,0.350527929778848,NA,5.69442450358626
"Riverside","Single","0",0.14346893676769,1.17651501896994,0.150153084787151,0.388181594663942,0.195550746674342,NA,NA,2.05386938186306
"Riverside","Single","1",0.294050639802468,2.21378794569744,0.772042416744914,0.635906613928806,1.27021706935089,0.255437243124792,0.0313107056695762,5.47275263431889
"Riverside","Single","2",0.572703614429617,3.82259132681958,0.883774961280373,1.69289040465718,2.25438359467462,0.464267990473738,0.0200258721866084,9.71063776452172
"Riverside","Single","3+",0.535918832425634,4.5790099398601,1.07510554905258,2.46413044050066,2.05100389067938,0.781770609246098,0.0323447694127538,11.5192840311772
"Riverside","Single","Subtotal",0.481263796895033,3.58560885155446,0.896344566791201,1.63114536342022,1.89599732223392,0.49737812207353,0.0261259878781591,9.01386401084653
"Riverside","Total","&nbsp;",0.452344658256956,3.42439876548143,0.849836043038233,1.51485854233084,1.74101853396272,0.473673505807525,0.0219087205559664,8.47803876943367
"Sacramento","Multiple","0",NA,0.56249984801162,0.12561480079134,0.183247875630885,0.0593879218406345,0.137299756712712,NA,1.06805020298719
"Sacramento","Multiple","1",0.425280758942413,1.2339580327308,0.425536771284937,1.02934714121096,0.832904951748761,0.128585821417437,NA,4.07561347733531
"Sacramento","Multiple","2",0.189927753182181,3.77550904425989,0.353841961955695,0.747882140225751,2.3862835582608,0.421783738725677,0.066627408989445,7.94185560559944
"Sacramento","Multiple","3+",NA,3.94161184407212,NA,4.58286980312389,NA,NA,NA,8.52448164719601
"Sacramento","Multiple","Subtotal",0.258015030778925,1.55937084720265,0.32438396112505,0.774788520816086,0.906855750233415,0.185809290756529,0.012735840032677,4.02195924094533
"Sacramento","Single","0",0.189732874205471,1.60002688608815,0.444036778145859,0.077367777537265,0.229665197031843,NA,NA,2.54082951300859
"Sacramento","Single","1",0.0968637402015931,1.70426811998242,0.311017092071343,0.779469083416398,0.730810783065196,0.330825809951708,0.0119419395203608,3.96519656820902
"Sacramento","Single","2",0.656483464140019,4.38795594994433,0.733898429153357,1.77805989308067,1.75902210868213,0.505207067092106,0.0229887092611279,9.84361562135374
"Sacramento","Single","3+",0.401389735150259,4.68396057754344,1.119054907569,2.38659254700126,2.21432722914568,1.05242303840428,0.0336323384661553,11.8913803732801
"Sacramento","Single","Subtotal",0.408224192782581,3.56138679901381,0.691518592236872,1.57786266531666,1.515835063294,0.57466898743159,0.0216424463880314,8.35113874646354
"Sacramento","Total","&nbsp;",0.379231079977113,3.17496114058564,0.620654900351288,1.42285468210127,1.39829092893998,0.499611960943914,0.0199233086248608,7.51552800152407
"San Benito","Multiple","1",0.0549515799998616,4.28322354766612,NA,NA,NA,NA,NA,4.33817512766599
"San Benito","Multiple","2",NA,2.92420036322181,1.71430816052083,NA,3.35340051490969,5.24447604407949,NA,13.2363850827318
"San Benito","Multiple","3+",NA,1.26003165771906,NA,NA,NA,NA,NA,1.26003165771906
"San Benito","Multiple","Subtotal",0.016396631685027,2.44134903307909,0.580033626814661,NA,1.13461809703704,1.77446070119962,NA,5.94685808981545
"San Benito","Single","0",NA,1.06768348215145,NA,NA,NA,NA,NA,1.06768348215145
"San Benito","Single","1",0.494581914786469,2.71050540449435,0.982243003552484,0.65288460772146,2.42682627796699,0.288817735897469,NA,7.55585894441923
"San Benito","Single","2",0.215532062785259,3.35288352170752,1.48330383669591,2.24046064137437,2.12532422605415,0.950458304763808,0.0110518280383888,10.3790144214194
"San Benito","Single","3+",0.303152838338123,3.71421220720764,0.915355661558483,2.18995574536392,2.33620555750128,1.17426170092619,0.0555911752975636,10.6887348861932
"San Benito","Single","Subtotal",0.305237217757445,3.29790527001888,1.11500479346067,1.81957244690391,2.22081599027593,0.870534907156565,0.0258170675406863,9.65488769311409
"San Benito","Total","&nbsp;",0.285516063725417,3.23942222331315,1.07847859427385,1.6953375913188,2.14665371186102,0.93225220270788,0.0240543569308363,9.40171474413095
"San Bernardino","Multiple","0",NA,0.593383368114494,0.159786310252063,0.155887425007629,0.11159957357143,NA,NA,1.02065667694562
"San Bernardino","Multiple","1",0.169981985278012,3.86835907748485,0.755291727646507,0.38429988374206,3.5041459801235,0.544506933861949,NA,9.22658558813687
"San Bernardino","Multiple","2",0.29582825809002,1.97321340079301,0.78559754922816,1.77790508540193,1.26691684685881,1.03650650942263,NA,7.13596764979456
"San Bernardino","Multiple","3+",0.964328601710965,2.94499743463315,4.43042626071453,4.79437435919912,0.3514234388787,0.0404551458675917,NA,13.5260052410041
"San Bernardino","Multiple","Subtotal",0.233325021846102,2.65356278646334,0.946711122572509,1.05592707810126,1.99494416512358,0.518317279817676,NA,7.40278745392447
"San Bernardino","Single","0",0.102404292879021,2.18057838081119,0.753800217101337,0.331890856620709,1.30109871024943,NA,NA,4.66977245766169
"San Bernardino","Single","1",0.173513600909391,2.09778413405685,0.847223316678808,0.855848451212052,0.891366864023505,0.214447199128389,0.0351605194690438,5.11534408547804
"San Bernardino","Single","2",0.641026816376492,4.20097588267596,1.01322614334464,1.79902486849301,1.85259742289302,0.513693124240249,0.0290718941785953,10.049616152202
"San Bernardino","Single","3+",0.237474485557437,3.88636648181195,0.864836443795865,2.42830690973631,1.71705017358747,0.769072949605073,0.0493460870904951,9.9524535311846
"San Bernardino","Single","Subtotal",0.378347189401474,3.5084349397534,0.91618319744119,1.71529048218199,1.55044478742117,0.503293721705614,0.0361207933718125,8.60811511127664
"San Bernardino","Total","&nbsp;",0.359474970351023,3.39718757109949,0.920155898304415,1.62948532007867,1.6082889761076,0.505248787502708,0.0314202738837924,8.45126179732771
"San Diego","Multiple","0",0.0720260510434344,1.26594423261883,0.708487786111448,0.216934811044271,0.315027726916775,0.241659731451533,NA,2.82008033918629
"San Diego","Multiple","1",0.229768977805637,1.46425547317566,0.507196486239169,0.807922662614949,1.16881541736662,0.361646428727435,0.0322074957190091,4.57181294164847
"San Diego","Multiple","2",0.653359458418154,5.24444242855835,1.03668115659028,1.67510862207923,1.40717437172957,0.752574043472583,0.0366937788241271,10.8060338596723
"San Diego","Multiple","3+",0.596717339509964,4.57127621175918,0.418888307005335,3.60634837881687,1.49605697080595,NA,NA,10.6892872078973
"San Diego","Multiple","Subtotal",0.313349399583182,2.42533652599328,0.661912061773808,1.01578715569164,1.08033958860224,0.414061618830978,0.0259647513683293,5.93675110184346
"San Diego","Single","0",NA,1.22058111279981,0.599017532263939,0.840775469774255,0.282852863558856,NA,NA,2.94322697839686
"San Diego","Single","1",0.137757803171736,1.72113633812478,0.489437937471624,0.677794808672037,0.737148863428627,0.211932088357415,NA,3.97520783922621
"San Diego","Single","2",0.448015112069377,3.42385114619104,0.821745010503203,1.53325577836968,1.73741203486175,0.564351567102724,0.0296770902650324,8.5583077393628
"San Diego","Single","3+",0.43463105333087,5.50435565777053,1.53393164554256,2.64762701213518,2.97647354473973,0.971135396540901,0.0760225880590478,14.1441768981188
"San Diego","Single","Subtotal",0.360399055409649,3.56044762012992,0.939355230514813,1.62928004369374,1.81946018580206,0.583822618556888,0.0350890307213757,8.92785378482844
"San Diego","Total","&nbsp;",0.348109935751585,3.26396264450139,0.866888551660755,1.46903896695056,1.62640582012871,0.539481949060839,0.0327058175226064,8.14659368557645
"San Francisco","Multiple","0",NA,0.877062232031694,0.138461157260473,0.768168483703407,0.51106977718469,0.185997789027951,0.00705196367742319,2.48781140288564
"San Francisco","Multiple","1",0.211641822883184,2.01498301729493,0.456499417692339,1.0553857680677,1.44161879822179,0.414237202258619,0.0148886958671355,5.6092547222857
"San Francisco","Multiple","2",0.373572604147778,2.95105181736805,0.260824433557666,1.778774228614,1.12222486328838,0.6297095079313,0.13933448254092,7.25549193744809
"San Francisco","Multiple","3+",NA,1.46677147266607,NA,0.253640941786447,0.138260600890617,0.275529905437699,NA,2.13420292078083
