"TABLE 11: Weekday Driver Trips Per Household"
""
"County","HHUT","VOWN","HH","HO","HS","HW","OO","WO","WW","zTOT"
"Amador","Multiple","2",NA,4.06814941868432,NA,0.488061822831443,0.176457951565338,1.31429271742231,NA,6.04696191050341
"Amador","Multiple","Subtotal",0.3845553814692,1.4765924644237,1.04785169454023,0.126176447214333,1.34292839918796,0.339778236949483,NA,4.7178826237849
"Amador","Single","1",0.0425040196235877,0.889164304848226,0.33015258337524,0.391726823032454,0.820535177155595,0.167904492819294,NA,2.6419874008544
"Amador","Single","2",NA,2.46697761835289,1.12930523436286,0.44284520058855,2.08909317994025,0.832182468139557,0.0038779539784337,6.96428165536255
"Amador","Single","3+",NA,3.32217779573051,0.530862634914807,1.69662428437466,2.21771675177596,0.191305593829004,0.0212313421301146,7.97991840275506
"Amador","Single","Subtotal",0.0123800475111637,2.1191701977326,0.689819801318263,0.734638260668341,1.65909340757475,0.434299025791538,0.00709449956248771,5.65649524015914
"Amador","Total","&nbsp;",0.0540961495811458,2.0471454398704,0.729950604300603,0.66643746174437,1.6236553477212,0.423704452440487,0.00629929676187022,5.55128875242007
"Butte","Multiple","1",NA,1.39790116250309,1.0247356899168,0.533255746987917,1.07102237691136,0.765565567162156,NA,4.79248054348132
"Butte","Multiple","2",NA,3.13139346645845,NA,3.02778814307062,NA,NA,NA,6.15918160952907
"Butte","Multiple","3+",NA,4.23896449163353,2.72785201056002,1.3366276471524,2.82818160407302,1.16992882897119,NA,12.3015545823902
"Butte","Multiple","Subtotal",NA,1.6860429109103,0.985353272262762,0.785388597754055,1.02758911913427,0.649972856555273,NA,5.13434675661666
"Butte","Single","0",NA,NA,NA,0.310875032813872,NA,NA,NA,0.310875032813872
"Butte","Single","1",0.0957528009415273,1.28650848117497,0.415408839103264,0.838725144902825,0.913809809784297,0.214925964231482,0.0550429692764383,3.8201740094148
"Butte","Single","2",0.314816955890704,2.0091479447426,0.469015427301632,1.3636752756135,1.48505936747332,0.520505044790698,0.100125755220976,6.26234577103344
"Butte","Single","3+",0.325687912200148,4.02644459258802,0.986300784235204,1.42992306056331,2.09575264400992,0.948883185369607,0.0399657324499687,9.85295791141618
"Butte","Single","Subtotal",0.238768258246829,2.09134651356813,0.527093819528806,1.16863506486237,1.35804939530092,0.492376817351775,0.0693615366923018,5.94563140555112
"Butte","Total","&nbsp;",0.199594451771174,2.02484988201842,0.602278717424581,1.10575726424844,1.30383202569955,0.518233004377714,0.0579816512955192,5.81252699683539
"Calaveras","Multiple","1",NA,0.407492353521259,NA,0.780241689926848,0.342717868731846,NA,NA,1.53045191217995
"Calaveras","Multiple","2",NA,0.748374340231714,NA,1.87671215229316,NA,1.03777759941538,NA,3.66286409194026
"Calaveras","Multiple","3+",NA,0.648066611425165,0.399963123343947,NA,1.10565546086955,NA,NA,2.15368519563866
"Calaveras","Multiple","Subtotal",NA,0.399772717737838,0.0241516486240298,0.790854965967527,0.227783889783026,0.234613414990216,NA,1.67717663710264
"Calaveras","Single","1",NA,0.952321780940154,0.186731930950762,0.455571512932589,0.505275749904804,0.183183885076274,NA,2.28308485980458
"Calaveras","Single","2",0.2876943289816,1.75115508260277,0.8504872130037,0.903151502325489,0.958209856304809,0.526304729138797,NA,5.27700271235716
"Calaveras","Single","3+",0.0408154652879422,1.3507878469928,0.709507885325131,1.76552980555763,1.32589910302231,0.116043499385729,0.129365538806399,5.43794914437794
"Calaveras","Single","Subtotal",0.133464694989209,1.39821333256928,0.616703722487342,1.01876601300152,0.929525363456019,0.307719769074727,0.0372382648685606,4.44163116044666
"Calaveras","Total","&nbsp;",0.120009274130654,1.29755421312262,0.556964796510816,0.995788857459345,0.858778362813372,0.300349454687682,0.0334840396340197,4.16292899835851
"California","Multiple","0",0.0165390051118474,0.0790843341128551,0.0296652994620793,0.0391097810511001,0.0530950338396653,0.010900170194909,NA,0.228393623772456
"California","Multiple","1",0.142415396638095,0.975279919852898,0.390123495927602,0.726277906229251,0.699893286433177,0.318979056887837,0.019034458124751,3.27200352009361
"California","Multiple","2",0.308907484088544,1.90905138871167,0.62599322700734,1.8348107310867,1.08656667246089,0.545059186725145,0.0440702478773529,6.35445893795764
"California","Multiple","3+",0.308133722606154,2.73945227511109,0.802555481303559,2.68663684924186,1.47937345287009,0.50000840486427,0.0114728912634851,8.52763307726051
"California","Multiple","Subtotal",0.158575397421974,1.06417014707386,0.381529425000112,0.908143780991622,0.678486926631538,0.308682219050288,0.0198829690393252,3.51947086520872
"California","Single","0",0.0406133572991878,0.214431324674254,0.0613193675033849,0.119960040552005,0.102260588855465,0.00940225187967694,NA,0.547986930763974
"California","Single","1",0.154029584873265,1.03630255144827,0.424373822203178,0.638740862935583,0.677908701182265,0.238805175939921,0.0165803829221468,3.18674108150462
"California","Single","2",0.379579259303464,1.84358047849778,0.599655254124324,1.50759028712793,1.07570098265003,0.522907926878778,0.0288946143029834,5.95790880288529
"California","Single","3+",0.323798866368917,2.82578840934197,0.709689863439565,2.25704899749578,1.46186826445738,0.792373694624777,0.0482479165508473,8.41881601227924
"California","Single","Subtotal",0.293888036717542,1.85679443650407,0.567233222582242,1.44709502552679,1.04891128823367,0.508029977383616,0.0301959554181458,5.75214794236607
"California","Total","&nbsp;",0.26276679194064,1.67449472927869,0.524522258029037,1.32313887707448,0.963715498034305,0.462180968635315,0.0278240190258989,5.23864314201837
"Colusa","Multiple","2",NA,2.07884663592597,NA,0.608104519843553,NA,NA,NA,2.68695115576952
"Colusa","Multiple","Subtotal",NA,0.68733373486076,NA,0.201058963940168,NA,NA,NA,0.888392698800927
"Colusa","Single","1",0.766335711265128,1.05940632346754,0.212322735221777,0.652338850590522,0.997994702698675,0.921759356964695,NA,4.61015768020834
"Colusa","Single","2",0.105287737732077,1.7890937054799,0.242240204471459,1.24031165649764,0.878524801864081,0.154331786912921,0.108698179222801,4.51848807218087
"Colusa","Single","3+",NA,3.46041734847086,0.715901344496187,3.3523019004883,1.53625329865062,1.77408876983683,NA,10.8389626619428
"Colusa","Single","Subtotal",0.251526572906807,1.85597961440156,0.311901015279674,1.43242905565522,1.00362189778014,0.627604081276258,0.0597820420353598,5.54284427933502
"Colusa","Total","&nbsp;",0.244909536467434,1.82523545770957,0.30369567792811,1.40003478147151,0.977219110224869,0.611093384106925,0.058209325697692,5.42039727360611
"Contra Costa","Multiple","0",NA,0.014502714400669,NA,NA,0.0130238383070283,NA,NA,0.0275265527076973
"Contra Costa","Multiple","1",0.254597699660041,0.864971585909171,0.350132415032672,0.537825316925137,0.681927524462404,0.316806511534145,0.0190727605551435,3.02533381407871
"Contra Costa","Multiple","2",0.38112843280434,1.13630466998175,0.249252503390225,1.29183452572187,0.470976302647141,0.470487070244318,0.0285637815500968,4.02854728633975
"Contra Costa","Multiple","3+",0.24514307860183,3.62351847378467,1.49999469102516,2.12321713084921,3.9492073500453,0.199469363805664,NA,11.6405500881118
"Contra Costa","Multiple","Subtotal",0.225894873001768,0.921435928995889,0.330942381950299,0.68190092803964,0.711846666422883,0.273389413610425,0.0157190972923103,3.16112928931321
"Contra Costa","Single","0",NA,0.0710674918382256,0.106329912522218,NA,NA,NA,NA,0.177397404360444
"Contra Costa","Single","1",0.0919893740204785,0.881050517707824,0.345292416379347,0.52520789990005,0.783169882912997,0.225085734257236,0.0106866327095851,2.86248245788752
"Contra Costa","Single","2",0.336653711109605,1.65148151675061,0.569580115522022,0.935682477720699,1.13624001226692,0.415051752201512,0.0123949472546313,5.05708453282599
"Contra Costa","Single","3+",0.395550440128277,2.66400329981628,0.666095797616566,1.79284486078133,1.36869711030213,0.964968834218928,0.0598422005663324,7.91200254342985
"Contra Costa","Single","Subtotal",0.283475610603944,1.70865632718216,0.529879563098324,1.05451002976899,1.08864560475307,0.513897388464039,0.0251808489167852,5.20424537278731
"Contra Costa","Total","&nbsp;",0.274822539065183,1.59035505654995,0.499983842204881,0.998515380385831,1.03202131849215,0.477754525438746,0.0237589634547714,4.89721162559151
"Del Norte","Multiple","1",NA,0.37967592418935,0.0357485633490997,0.244358943217262,0.213036228599065,NA,NA,0.872819659354776
"Del Norte","Multiple","2",NA,1.12705144266995,0.483095583060847,0.159857656414391,0.908507077295229,NA,NA,2.67851175944042
"Del Norte","Multiple","3+",3.84437246882475,10.4859091730487,NA,NA,1.41106592319746,NA,NA,15.741347565071
"Del Norte","Multiple","Subtotal",0.388040573495308,1.44494182608596,0.111771942532068,0.135688283553749,0.414518394565411,NA,NA,2.4949610202325
"Del Norte","Single","1",0.426342741835044,0.783253551737217,0.587394706559699,0.568210005652303,1.86146042254679,0.28148481143194,NA,4.508146239763
"Del Norte","Single","2",0.539595836898953,1.44268496899493,1.40524971037089,0.973410275583691,0.85740336906808,0.311574026105848,0.061979830244831,5.59189801726722
"Del Norte","Single","3+",1.11534278532075,4.18896228873504,0.553918628939845,1.99140201150008,1.73332931433547,0.937563272470954,0.0647482267869579,10.5852665280891
"Del Norte","Single","Subtotal",0.679911135097864,2.09988551364666,0.973575642553612,1.17959093948694,1.3098592661516,0.486026716130111,0.0495144026013421,6.77836361566812
"Del Norte","Total","&nbsp;",0.62923809805222,1.98617762354513,0.823953801359739,0.998354032051996,1.15441487701808,0.401645305218344,0.0409179715548726,6.03470170880039
