"TABLE 15: Weekday Driver Trips Per Vehicle"
""
"County","INCOM","Single","Multiple","Total"
"Plumas","$100,000 to $149,999",3.09176956004704,NA,3.09176956004704
"Plumas","$150,000 to $199,999",12.2275322794143,NA,12.2275322794143
"Plumas","$200,000 to $249,999",2.59489203666216,NA,2.59489203666216
"Plumas","DK ",NA,0.649723880268641,0.517762367988417
"Plumas","RF",5.39869826603643,NA,5.39869826603643
"Plumas","Total",2.22692254299072,1.74102162352412,2.18435322585424
"Riverside","$0 to $9,999",4.16801951811143,5.39188875243208,4.54884208976815
"Riverside","$10,000 to $24,999",3.51179615166293,2.49447805663644,3.1837057487011
"Riverside","$25,000 to $34,999",2.07309391252423,2.75967675601881,2.17695999863402
"Riverside","$35,000 to $49,999",3.0219598977629,2.93484030073002,3.01245615832061
"Riverside","$50,000 to $74,999",2.51455239434931,2.27943849194294,2.49868984252841
"Riverside","$75,000 to $99,999",2.20638079551034,0.998178892449081,2.16124233548238
"Riverside","$100,000 to $149,999",1.46859362918174,1.25021620960953,1.4639374142619
"Riverside","$150,000 to $199,999",2.91676031683831,2.43172348892771,2.90660877934082
"Riverside","$200,000 to $249,999",3.08148808120093,NA,3.08148808120093
"Riverside","$250,000 or more",3.43238761668237,NA,3.43238761668237
"Riverside","DK ",3.44451442578109,2.34025014491821,3.30107029962531
"Riverside","RF",3.37582519755418,2.73266750269131,3.34309909210114
"Riverside","Total",2.46974603227794,2.64519559752899,2.48641764109195
"Sacramento","$0 to $9,999",3.90148013061368,3.18684502805986,3.66325217510861
"Sacramento","$10,000 to $24,999",1.33621833291198,1.9782843673676,1.65295440637572
"Sacramento","$25,000 to $34,999",1.02869364230699,2.74410777750833,1.12643979096929
"Sacramento","$35,000 to $49,999",1.47768734094857,2.32965144937716,1.63503854223772
"Sacramento","$50,000 to $74,999",2.58205724577595,1.85205592639291,2.53446815026741
"Sacramento","$75,000 to $99,999",3.27399280841137,Inf,3.30620460935569
"Sacramento","$100,000 to $149,999",2.26437754123167,3.26217437615432,2.31135796474114
"Sacramento","$150,000 to $199,999",3.48754918217562,NA,3.48754918217562
"Sacramento","$200,000 to $249,999",4.41156425500755,NA,4.41156425500755
"Sacramento","$250,000 or more",2.00716787636549,NA,2.00716787636549
"Sacramento","DK ",10.5938509119081,1.26478464934881,9.37548580026854
"Sacramento","RF",3.41208542981602,2.51486961527329,3.34457468028922
"Sacramento","Total",2.47453612308343,2.28444042808478,2.45513215580334
"San Benito","$0 to $9,999",4.82281278065495,1.79796043929073,3.72412495292173
"San Benito","$10,000 to $24,999",1.0879770032324,5.58285545075594,2.38756228197927
"San Benito","$25,000 to $34,999",2.43270759320411,NA,2.38281257611673
"San Benito","$35,000 to $49,999",3.20559948549466,1.41670006987447,3.14310785399336
"San Benito","$50,000 to $74,999",1.64891434608539,NA,1.64891434608539
"San Benito","$75,000 to $99,999",2.45661209776939,NA,2.45661209776939
"San Benito","$100,000 to $149,999",3.13970671275734,NA,3.13970671275734
"San Benito","$150,000 to $199,999",5.85727694299476,NA,5.85727694299476
"San Benito","$200,000 to $249,999",2.73132068959984,NA,2.73132068959984
"San Benito","$250,000 or more",6.65665201302002,3.69954820777414,6.45238809187628
"San Benito","DK ",8.20943057310496,NA,8.20943057310496
"San Benito","RF",7.18676997739426,NA,7.18676997739426
"San Benito","Total",2.90842920464864,4.4380587281694,2.97271094819978
"San Bernardino","$0 to $9,999",2.18062962626248,2.5241211505877,2.25731272061248
"San Bernardino","$10,000 to $24,999",2.41492290185687,3.49624855765355,2.61596909980225
"San Bernardino","$25,000 to $34,999",3.59740677055841,2.66545539679005,3.44580371886642
"San Bernardino","$35,000 to $49,999",3.29339126385541,3.55892853508776,3.31726070729515
"San Bernardino","$50,000 to $74,999",1.8703170620447,2.51335605133681,1.91764333872219
"San Bernardino","$75,000 to $99,999",1.79570774248515,4.51215165910101,1.89480605770678
"San Bernardino","$100,000 to $149,999",1.84463232962442,1.82125818985847,1.84436755696485
"San Bernardino","$150,000 to $199,999",4.51911880749092,6.60784708533596,4.53810248139816
"San Bernardino","$200,000 to $249,999",3.78646489091554,NA,3.78646489091554
"San Bernardino","$250,000 or more",4.07933446281021,NA,4.07933446281021
"San Bernardino","DK ",2.38855229832639,3.79395556778518,2.59178703764535
"San Bernardino","RF",4.47182323801638,3.67638261456163,4.40117807403202
"San Bernardino","Total",2.42698754990687,3.13867395497436,2.48377831823548
"San Diego","$0 to $9,999",2.17286279731693,2.816642979219,2.49332029882389
"San Diego","$10,000 to $24,999",1.89548641502979,2.16034904228833,2.02258706752333
"San Diego","$25,000 to $34,999",2.04863597997543,3.25317176897464,2.4400802067766
"San Diego","$35,000 to $49,999",2.47804138579713,2.46345548903442,2.47499288954964
"San Diego","$50,000 to $74,999",1.90796049016997,1.73826050157225,1.87829050204683
"San Diego","$75,000 to $99,999",2.18767045569364,1.98753524798468,2.17806366770829
"San Diego","$100,000 to $149,999",2.28886918529376,2.04171023901575,2.27623014123567
"San Diego","$150,000 to $199,999",4.7764660602063,3.35374513431607,4.69952082580273
"San Diego","$200,000 to $249,999",3.8648676499432,3.12459574832909,3.81324954230432
"San Diego","$250,000 or more",4.3848071398613,2.44195466696352,4.28506262687876
"San Diego","DK ",3.35698399861162,4.48207314050188,3.60534056556736
"San Diego","RF",3.88950519682426,3.26809443618806,3.80532329590895
"San Diego","Total",2.51677193289071,2.40414901636165,2.49856966172788
"San Francisco","$0 to $9,999",6.3160953658525,4.801946173192,5.43759548618782
"San Francisco","$10,000 to $24,999",4.19238264903786,2.17348964782288,3.10032049270142
"San Francisco","$25,000 to $34,999",0.958359282051828,2.23323113748735,1.50243039986123
"San Francisco","$35,000 to $49,999",2.11263833830426,4.00506656670436,2.87710775113922
"San Francisco","$50,000 to $74,999",2.80300206292845,2.22720961462252,2.59982172491237
"San Francisco","$75,000 to $99,999",4.60082212302494,3.34584732113007,4.21742021957159
"San Francisco","$100,000 to $149,999",2.60768987867518,2.33318566642658,2.52932473961849
"San Francisco","$150,000 to $199,999",3.73798204408586,4.25877287510091,3.9100089071328
"San Francisco","$200,000 to $249,999",4.07580863447368,4.36486609978657,4.18890565258462
"San Francisco","$250,000 or more",4.5768932001697,2.13390666065732,3.79521463621118
"San Francisco","DK ",4.32361542413631,1.06308737707155,3.90455641309921
"San Francisco","RF",3.05852428562378,4.92408368835306,3.70595734304803
"San Francisco","Total",3.31292988352079,3.08611481875398,3.23405033808451
"San Joaquin","$0 to $9,999",2.85816128423978,5.53051297443129,3.6501205449935
"San Joaquin","$10,000 to $24,999",3.76877584358835,3.37499417787953,3.66684842307241
"San Joaquin","$25,000 to $34,999",3.32487592247392,2.65064688725679,3.27687017131394
"San Joaquin","$35,000 to $49,999",2.33835916486874,3.2004497776799,2.40209905487654
"San Joaquin","$50,000 to $74,999",2.52724096722147,3.91999780917521,2.61770582440204
"San Joaquin","$75,000 to $99,999",2.64599306511029,NA,2.5843391878511
"San Joaquin","$100,000 to $149,999",1.8893069702661,0.79850200738808,1.81645785488423
"San Joaquin","$150,000 to $199,999",4.28316732035448,NA,4.28316732035448
"San Joaquin","$200,000 to $249,999",7.30724256741082,NA,7.30724256741082
"San Joaquin","$250,000 or more",2.40357331715769,NA,2.40357331715769
"San Joaquin","DK ",3.95261771650941,1.47701086782419,3.80450584844746
"San Joaquin","RF",3.10511632097142,6.49552728791238,3.50737930300127
"San Joaquin","Total",2.76923685814618,3.14205030889757,2.80042668718237
"San Luis Obispo","$0 to $9,999",3.19168257088685,5.32081277973819,3.52545937510547
"San Luis Obispo","$10,000 to $24,999",1.91531945443808,3.88827226720025,2.25348566967698
"San Luis Obispo","$25,000 to $34,999",1.91810161930948,5.36254449439439,2.40197551528384
"San Luis Obispo","$35,000 to $49,999",3.74019724872129,5.12668033537495,3.85780673909702
"San Luis Obispo","$50,000 to $74,999",4.12354583317179,8.57560091852008,4.34175975522802
"San Luis Obispo","$75,000 to $99,999",3.10130110708494,5.91235538007084,3.15234250354873
"San Luis Obispo","$100,000 to $149,999",1.62158005591679,4.01673626602259,1.67100555235136
"San Luis Obispo","$150,000 to $199,999",3.1312069655505,NA,3.1312069655505
"San Luis Obispo","$200,000 to $249,999",1.60902928082726,NA,1.60902928082726
"San Luis Obispo","$250,000 or more",5.79716391126308,NA,5.79716391126308
"San Luis Obispo","DK ",1.38533589268676,NA,1.38533589268676
"San Luis Obispo","RF",3.52987332411693,3.188580440284,3.51089676161397
"San Luis Obispo","Total",2.95998558590435,5.33716282825969,3.10764713149857
"San Mateo","$0 to $9,999",2.63402320268894,2.46005228497481,2.5595402405299
"San Mateo","$10,000 to $24,999",2.62991033714753,3.33099265124605,2.84916698319297
"San Mateo","$25,000 to $34,999",3.63536283430255,5.37364613264502,4.05646840205861
"San Mateo","$35,000 to $49,999",3.72083440952147,5.05898785840528,4.03794151030977
"San Mateo","$50,000 to $74,999",2.47354638710834,4.45350326938035,2.71849957748772
"San Mateo","$75,000 to $99,999",3.11575001215529,5.04562328960346,3.32571295019716
"San Mateo","$100,000 to $149,999",2.89223903052138,3.4310010490693,2.9456538395437
"San Mateo","$150,000 to $199,999",5.22840635201632,7.53379394065558,5.26468252942296
"San Mateo","$200,000 to $249,999",5.91854034875422,14.9687264286568,6.07271617098456
"San Mateo","$250,000 or more",6.08433552878222,7.72070471316538,6.10196847084245
"San Mateo","DK ",3.93177983441841,7.49505473587743,4.4956902673802
"San Mateo","RF",4.56555163048965,6.64345067316075,4.87123770179751
"San Mateo","Total",3.76924476231934,4.65317046236539,3.87385741779939
"Santa Barbara","$0 to $9,999",0.766464989234984,1.34707670000246,1.23904017154482
"Santa Barbara","$10,000 to $24,999",2.37504952390566,2.54692588375109,2.42961612650895
"Santa Barbara","$25,000 to $34,999",3.55170225084551,4.63256436606738,3.86066618756429
"Santa Barbara","$35,000 to $49,999",3.73649870667228,8.12055329177093,4.49937450412094
"Santa Barbara","$50,000 to $74,999",3.6991143902229,4.39125079679646,3.79338599324843
"Santa Barbara","$75,000 to $99,999",2.75236071002319,8.91250041785574,2.93107529457497
"Santa Barbara","$100,000 to $149,999",2.62898050815825,2.06598183627212,2.59190198249689
"Santa Barbara","$150,000 to $199,999",5.80900830247295,4.91721460187297,5.78015294404481
"Santa Barbara","$200,000 to $249,999",2.28257951120237,2.92050491841715,2.36874205656945
"Santa Barbara","$250,000 or more",3.90437499048141,NA,3.90437499048141
"Santa Barbara","DK ",4.55748973707521,3.38884019594741,4.30469428301047
"Santa Barbara","RF",2.59385042982451,3.57177631563246,2.63251302447739
"Santa Barbara","Total",3.26450687173563,4.28368433308326,3.40036935165572
"Santa Clara","$0 to $9,999",1.09402048068074,6.42197712931834,2.82066377262358
"Santa Clara","$10,000 to $24,999",2.92063286598822,1.84571788580881,2.38386588257417
"Santa Clara","$25,000 to $34,999",2.95225610348045,6.79272573350735,3.94856620891895
"Santa Clara","$35,000 to $49,999",4.21053109707318,3.14694383341492,3.95631472101453
"Santa Clara","$50,000 to $74,999",2.14837258870476,3.2614984376166,2.33474645750988
"Santa Clara","$75,000 to $99,999",3.18661785629029,3.51340332643426,3.22325230819826
"Santa Clara","$100,000 to $149,999",2.74304514251414,4.13083307259854,2.85781511550258
"Santa Clara","$150,000 to $199,999",5.47667939325471,7.32138031884078,5.58566601258635
"Santa Clara","$200,000 to $249,999",5.5050172017435,7.9877580645574,5.6559818572894
"Santa Clara","$250,000 or more",5.58893792090105,7.96536783347776,5.65420911997861
"Santa Clara","DK ",3.60604577072026,4.35175435319344,3.65239113728966
"Santa Clara","RF",5.18052498805111,4.18276416484138,5.09732029568809
"Santa Clara","Total",3.65787719457581,4.01738614118245,3.70807551211004
"Santa Cruz","$0 to $9,999",3.13590585947101,2.35885897273795,2.99656670781805
"Santa Cruz","$10,000 to $24,999",4.31443021036824,6.59853759972883,5.15773868924198
"Santa Cruz","$25,000 to $34,999",2.70623334842746,3.57047533371081,2.91390498898378
"Santa Cruz","$35,000 to $49,999",3.11715543759133,7.46942851063979,3.47187325471974
"Santa Cruz","$50,000 to $74,999",2.07295650959962,2.86758905156583,2.12326650133876
"Santa Cruz","$75,000 to $99,999",2.87578837232189,3.59461963707932,2.92120389501725
"Santa Cruz","$100,000 to $149,999",3.14500018042926,1.03836339373307,3.06980883561098
"Santa Cruz","$150,000 to $199,999",2.74678643120741,NA,2.74678643120741
"Santa Cruz","$200,000 to $249,999",3.78986465381939,NA,3.78986465381939
"Santa Cruz","$250,000 or more",2.06010724252699,NA,2.06010724252699
"Santa Cruz","DK ",3.18480010284301,12.6258494121461,6.34939962600081
"Santa Cruz","RF",5.37714327554646,1.65377439953815,4.90315127303809
"Santa Cruz","Total",2.93403332125487,4.64835980728231,3.08400563965605
"Shasta","$0 to $9,999",2.72171733880215,0.998006975231445,2.52164089647869
"Shasta","$10,000 to $24,999",3.26976835374703,3.30511848045012,3.28092834638441
"Shasta","$25,000 to $34,999",6.27770513988821,1.98853789561939,5.14583752935104
"Shasta","$35,000 to $49,999",3.77444995285012,3.18684114184029,3.70622180664264
"Shasta","$50,000 to $74,999",2.14163522498283,NA,2.14163522498283
"Shasta","$75,000 to $99,999",4.2420648426072,NA,4.2420648426072
"Shasta","$100,000 to $149,999",1.04559358825158,0.403972525565235,0.986323022763591
"Shasta","$150,000 to $199,999",1.072091908693,NA,1.072091908693
"Shasta","$250,000 or more",4.79484226482327,NA,4.79484226482327
"Shasta","RF",0.759549300193564,NA,0.683968546222765
"Shasta","Total",3.14109516842409,2.38163949545813,3.05922480909295
"Sierra","$0 to $9,999",0.903238987946175,NA,0.903238987946175
"Sierra","$10,000 to $24,999",Inf,0.224542228284666,0.594656793250393
"Sierra","$25,000 to $34,999",2.00721446418533,NA,2.00721446418533
"Sierra","$35,000 to $49,999",1.84909306366646,16.0697595492284,1.90374145212922
"Sierra","$50,000 to $74,999",1.73632475011481,NA,1.73632475011481
"Sierra","$75,000 to $99,999",0.868674512206953,NA,0.868674512206953
"Sierra","$250,000 or more",22.3779308913932,NA,22.3779308913932
"Sierra","RF",8.53240778053484,NA,8.53240778053484
"Sierra","Total",1.61108734444745,0.264230231146755,1.36736180919518
"Siskiyou","$0 to $9,999",2.57441893405058,6.37255695358706,4.27609889389135
"Siskiyou","$10,000 to $24,999",4.27506036018162,0.66960020174753,2.88522205383384
"Siskiyou","$25,000 to $34,999",1.00034442167095,2.83916160404179,1.22228847476579
"Siskiyou","$35,000 to $49,999",1.5621567847601,5.73868480407478,1.84025389698385
"Siskiyou","$50,000 to $74,999",2.79402059568795,4.2157973768647,2.81667376427817
"Siskiyou","$75,000 to $99,999",1.38787121322447,NA,1.38787121322447
"Siskiyou","$100,000 to $149,999",0.76307721548672,NA,0.76307721548672
"Siskiyou","$150,000 to $199,999",6.53795081004704,NA,6.53795081004704
"Siskiyou","DK ",53.5967709916352,2.9031266674969,27.352077990532
"Siskiyou","RF",2.82618301543975,22.6898589096085,9.71912210867564
"Siskiyou","Total",2.38590927524323,2.70890924489226,2.42639957454671
"Solano","$0 to $9,999",4.21933907514246,3.36028653584115,4.07454582456844
"Solano","$10,000 to $24,999",2.40085190421533,4.45472772013973,3.38943472878447
"Solano","$25,000 to $34,999",3.42351914242177,1.56258418346925,2.90877908937345
"Solano","$35,000 to $49,999",2.95424499470284,7.21240972640277,4.39295086184924
"Solano","$50,000 to $74,999",2.97435550732662,1.79918961927266,2.87909677233214
"Solano","$75,000 to $99,999",4.23517950612983,6.56645562448291,4.40395899050188
"Solano","$100,000 to $149,999",2.66802347758098,4.56758985918552,2.69634171952004
"Solano","$150,000 to $199,999",3.79847909581982,NA,3.79847909581982
"Solano","$200,000 to $249,999",5.48540868581731,NA,5.48540868581731
"Solano","$250,000 or more",5.04322095431495,NA,5.04322095431495
"Solano","DK ",8.50243889632799,NA,8.50243889632799
"Solano","RF",3.8280018824376,3.31786690784226,3.7660546492053
"Solano","Total",3.48212648399784,4.99692495859055,3.66290696330652
"Sonoma","$0 to $9,999",1.27720435763796,3.7832646671092,2.11916709164483
"Sonoma","$10,000 to $24,999",2.36934267883968,3.59553789988216,2.83717009911706
"Sonoma","$25,000 to $34,999",3.82428951232116,7.54117137138747,4.61429339419099
"Sonoma","$35,000 to $49,999",4.54644321689055,4.43668980145211,4.5293431233446
"Sonoma","$50,000 to $74,999",3.95380181487093,4.8055952445197,4.00861912489243
"Sonoma","$75,000 to $99,999",4.53994643515642,1.9434352138717,4.43959065672892
"Sonoma","$100,000 to $149,999",4.18419537703854,2.56945335634702,4.15262639418182
"Sonoma","$150,000 to $199,999",4.40842532346551,NA,4.40842532346551
"Sonoma","$200,000 to $249,999",5.23316585357162,NA,5.23316585357162
"Sonoma","$250,000 or more",3.81168684215962,NA,3.67758070967774
"Sonoma","DK ",2.47772267408979,NA,2.47772267408979
"Sonoma","RF",4.39763187407092,4.20095752208368,4.38588717265352
"Sonoma","Total",4.10000110189362,4.45432062945847,4.13460746052629
"Stanislaus","$0 to $9,999",4.04359555958003,NA,3.36759778715484
"Stanislaus","$10,000 to $24,999",2.6671294725086,2.32050967469843,2.62722756433235
"Stanislaus","$25,000 to $34,999",2.08156257055703,2.86690347693627,2.13361979643433
"Stanislaus","$35,000 to $49,999",2.56052048732228,3.43147155711931,2.62260346719638
"Stanislaus","$50,000 to $74,999",1.91994418342404,1.0796429487564,1.91253391176126
"Stanislaus","$75,000 to $99,999",2.01776342165636,3.82625782496995,2.02969979455288
"Stanislaus","$100,000 to $149,999",2.34545951796586,NA,2.34545951796586
"Stanislaus","$150,000 to $199,999",4.85735766168978,NA,4.85735766168978
"Stanislaus","$200,000 to $249,999",4.37178474063751,NA,4.37178474063751
"Stanislaus","$250,000 or more",3.39048940176034,NA,3.39048940176034
"Stanislaus","DK ",4.08223715662948,NA,3.76900660248702
"Stanislaus","RF",3.86857017352386,9.81448531669782,4.35897771276352
"Stanislaus","Total",2.46412211257968,2.43683818798583,2.46304851160393
"Sutter","$0 to $9,999",2.97158983793154,NA,2.97158983793154
"Sutter","$10,000 to $24,999",3.33384367887719,2.6258155057483,3.07056848079064
"Sutter","$25,000 to $34,999",3.60628111907311,4.87602426007431,3.7625613710815
"Sutter","$35,000 to $49,999",2.91268254759008,NA,2.91268254759008
"Sutter","$50,000 to $74,999",4.13598132764987,5.10865387178137,4.1665629031038
"Sutter","$75,000 to $99,999",2.32831475969311,0.865912148723967,2.22361969250202
"Sutter","$100,000 to $149,999",1.9500098023088,NA,1.9500098023088
"Sutter","$150,000 to $199,999",3.68593557571168,NA,3.68593557571168
"Sutter","$250,000 or more",1.72656044420995,NA,1.72656044420995
"Sutter","DK ",2.33393679768108,NA,2.33393679768108
"Sutter","RF",3.21428768753846,2.17164361630027,2.96664747290053
"Sutter","Total",3.03338325741731,2.90748249182428,3.02520142329768
"Tehama","$0 to $9,999",5.06365542265467,2.96078504181252,4.30451249545195
"Tehama","$10,000 to $24,999",2.05259768470387,2.91455052232873,2.19566380061618
"Tehama","$25,000 to $34,999",4.09452505980658,3.20325819847848,3.96958497339615
"Tehama","$35,000 to $49,999",3.2259458946559,2.54199842126362,3.21117610613259
"Tehama","$50,000 to $74,999",2.17227212972336,1.11688487819902,2.0783999785307
"Tehama","$75,000 to $99,999",2.0378206472784,0.223182184459511,1.92737170133412
"Tehama","$100,000 to $149,999",1.69600658880919,NA,1.69600658880919
"Tehama","$150,000 to $199,999",115.805157782952,NA,115.805157782952
"Tehama","$200,000 to $249,999",27.7116169182118,NA,27.7116169182118
"Tehama","DK ",65.8557082127724,NA,65.8557082127724
"Tehama","RF",33.3376576583422,NA,33.3376576583422
"Tehama","Total",2.74588075097398,2.5388305458018,2.72506305781083
"Trinity","$0 to $9,999",2.58696401687667,2.75763586455717,2.61420001625713
"Trinity","$10,000 to $24,999",1.70479625314571,2.07522861072981,1.77330029196398
"Trinity","$25,000 to $34,999",2.18656004286679,NA,2.14178742034712
"Trinity","$35,000 to $49,999",4.01294138524172,0.930744542518339,3.59506989240648
"Trinity","$50,000 to $74,999",1.22107813055887,2.02535193259155,1.29022176595341
"Trinity","$75,000 to $99,999",0.685386384892019,NA,0.685386384892019
"Trinity","$100,000 to $149,999",1.0596119116412,NA,1.0596119116412
"Trinity","$150,000 to $199,999",0.129456437439842,NA,0.129456437439842
"Trinity","DK ",1.27772875176098,NA,1.27772875176098
"Trinity","RF",0.762134342896871,NA,0.762134342896871
"Trinity","Total",1.9111482732013,1.61687727000808,1.88739319940969
"Tulare","$0 to $9,999",6.12654841502822,7.13946812874365,6.37188601637432
"Tulare","$10,000 to $24,999",3.90977992976586,3.6519342663275,3.84130040503146
"Tulare","$25,000 to $34,999",2.83129950983905,4.26490656165898,2.91308015777124
"Tulare","$35,000 to $49,999",3.33871845615046,3.01545083698615,3.3338659668694
"Tulare","$50,000 to $74,999",1.97944381122166,4.19629959397399,2.09267733527445
"Tulare","$75,000 to $99,999",3.76450097687831,5.32158705101498,3.78342583018774
"Tulare","$100,000 to $149,999",1.76981809270498,NA,1.76981809270498
"Tulare","$150,000 to $199,999",7.36488022099179,NA,7.36488022099179
"Tulare","$200,000 to $249,999",10.8576972064746,NA,10.8576972064746
"Tulare","$250,000 or more",9.61985140467234,NA,9.61985140467234
"Tulare","DK ",2.56627369411121,2.65152091275684,2.57150778569987
"Tulare","RF",6.29597066092561,NA,5.62977112040861
"Tulare","Total",3.15637892120098,4.22535053258694,3.22935127994853
"Tuolumne","$0 to $9,999",5.0684072343104,1.16328160995677,2.8217745876391
"Tuolumne","$10,000 to $24,999",1.56720318623022,5.07727631845936,2.34491667333332
"Tuolumne","$25,000 to $34,999",1.75825770476711,1.27458459560553,1.68095379914379
"Tuolumne","$35,000 to $49,999",1.89827723767525,NA,1.89827723767525
"Tuolumne","$50,000 to $74,999",3.64025128250288,0.569016107620314,3.61147094897805
"Tuolumne","$75,000 to $99,999",3.26450823454398,3.15502936300726,3.26023686275692
"Tuolumne","$100,000 to $149,999",1.82390068963668,NA,1.82390068963668
"Tuolumne","$150,000 to $199,999",0.575836883925407,NA,0.575836883925407
"Tuolumne","RF",0.0178189127150621,NA,0.0178189127150621
"Tuolumne","Total",2.33361149674478,3.13045999939021,2.39221837078803
"Ventura","$0 to $9,999",2.00672602619748,1.51076795792217,1.86619365293817
"Ventura","$10,000 to $24,999",2.46227074299648,4.3044937677069,2.96478473430865
"Ventura","$25,000 to $34,999",2.63457733863766,1.43952525195401,2.34144730407433
"Ventura","$35,000 to $49,999",2.26196628464982,3.25425067150017,2.43086218257598
"Ventura","$50,000 to $74,999",2.19871655842174,4.08063099531283,2.39707074373232
"Ventura","$75,000 to $99,999",3.28627018924817,4.3994074517672,3.35518858442305
"Ventura","$100,000 to $149,999",2.00075593213072,1.91925640107178,1.99800212240029
"Ventura","$150,000 to $199,999",3.73270317570583,3.94843008554158,3.73380800657417
"Ventura","$200,000 to $249,999",3.8264615898739,NA,3.8264615898739
"Ventura","$250,000 or more",3.8372297470598,2.20634604863544,3.66004140046989
"Ventura","DK ",2.18790464183623,18.66912449707,2.65684969151356
"Ventura","RF",3.93093618972746,2.04363908620318,3.77317554643239
"Ventura","Total",2.67042355246884,3.35911724064986,2.73540671093257
"Yolo","$0 to $9,999",NA,Inf,0.708296458676684
"Yolo","$10,000 to $24,999",3.92702409264488,2.19564535953112,3.4592318772771
"Yolo","$25,000 to $34,999",2.73466431578504,2.61729376013274,2.69842777647637
"Yolo","$35,000 to $49,999",3.07893771704322,9.34931576959991,3.93389456206031
"Yolo","$50,000 to $74,999",2.72752491807073,4.5176782371633,2.89704880811398
"Yolo","$75,000 to $99,999",3.48882478289647,7.60641382275832,3.57941162944533
"Yolo","$100,000 to $149,999",3.23672723359302,1.18681300158464,3.22340912959557
"Yolo","$150,000 to $199,999",3.75467183151899,NA,3.75467183151899
"Yolo","$200,000 to $249,999",1.88835603905191,NA,1.88835603905191
"Yolo","$250,000 or more",3.00458033772881,NA,3.00458033772881
"Yolo","DK ",0.645063441899788,NA,0.336853786970984
"Yolo","RF",4.02500618948129,3.59692843234228,3.867791411225
"Yolo","Total",3.18544012728556,3.99437716171014,3.27322813157423
"Yuba","$0 to $9,999",8.74224733884381,2.70725229196585,4.40520599199465
"Yuba","$10,000 to $24,999",3.14973689143133,2.63920581198462,2.83704345630952
"Yuba","$25,000 to $34,999",2.94634803001385,NA,2.91691257705832
"Yuba","$35,000 to $49,999",2.61829620110294,3.76369418122796,2.8914874637793
"Yuba","$50,000 to $74,999",1.75108502929464,NA,1.65943109059209
"Yuba","$75,000 to $99,999",0.713612317525342,NA,0.713612317525342
"Yuba","$100,000 to $149,999",0.90788907206549,NA,0.90788907206549
"Yuba","$150,000 to $199,999",17.5526292635913,NA,17.5526292635913
"Yuba","$200,000 to $249,999",4.9434352475597,NA,4.9434352475597
"Yuba","DK ",9.59858214363145,NA,9.59858214363145
"Yuba","RF",5.52088720199743,NA,4.91966146803418
"Yuba","Total",2.29904975030894,2.58576791413438,2.33653017205431
"California","$0 to $9,999",2.7026280158542,2.85704602115103,2.75481544970824
"California","$10,000 to $24,999",2.77603292525211,2.94239767035722,2.83492200088543
"California","$25,000 to $34,999",2.46797440601663,3.51439262890608,2.71565323365025
"California","$35,000 to $49,999",2.79045989624233,3.58145714506556,2.93001623757395
"California","$50,000 to $74,999",2.27141005316598,2.78020504650428,2.34064252813471
"California","$75,000 to $99,999",2.74582440538202,3.15587090407878,2.77692791560539
"California","$100,000 to $149,999",2.22059716655693,2.67076823384403,2.24657758927318
"California","$150,000 to $199,999",4.47052234718318,5.22748661989616,4.5058873922234
"California","$200,000 to $249,999",4.46112492442467,4.8673091372206,4.48015923014287
"California","$250,000 or more",4.18074383146064,3.03012666727842,4.13681339792652
"California","DK ",3.85723907863607,4.19763229462496,3.91165054287003
"California","RF",3.80270454104463,4.30211412038889,3.86098959862518
"California","Total",2.79459395461803,3.19551506442959,2.84984187975054
